,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
1740,0.191589243215768,0.0309780419183206,0.182219196732471,0.174785568413887,0.208141592920354,0.033356024506467,4.09319103458504,23.4458583795056,0.83863434477374,0.132974239917442,0.17859768550034,0.191589243215768,0.156325040466267,0.016016016016016,0.258064516129032,1.2703125,0.1796875,5.703125,5.5234375,0.287835926449788,female
1760,0.181565201555973,0.0379591507296287,0.175561497326203,0.165454545454545,0.198395721925134,0.0329411764705882,2.97510044465568,12.867534827086,0.853810091045273,0.295184402745791,0.171069518716578,0.181565201555973,0.164492857734515,0.0215633423180593,0.213333333333333,0.543174342105263,0.1640625,6.9296875,6.765625,0.111367718758019,female
1780,0.183046160087789,0.0318692263355672,0.187398119122257,0.172037617554859,0.194420062695925,0.0223824451410658,3.9378591690339,20.3655741731588,0.792733182790387,0.216423614049827,0.191347962382445,0.183046160087789,0.16626362047293,0.0272572402044293,0.195121951219512,0.235416666666667,0.1640625,0.8671875,0.703125,0.149206349206349,female
1800,0.178307365945137,0.0374302287851592,0.175823235923022,0.165645046329294,0.186600142551675,0.0209550962223806,3.77000975716662,19.5256802111902,0.842948580328943,0.284526564859288,0.173627940128297,0.178307365945137,0.168936166591733,0.0160965794768612,0.262295081967213,0.312288851351351,0.15625,3.6875,3.53125,0.0736234021632252,female
1820,0.187176668719202,0.0375001450753679,0.1792,0.168861538461538,0.211938461538462,0.0430769230769231,3.13409957591922,14.3317968630559,0.847972425251757,0.276973389763634,0.171876923076923,0.187176668719202,0.156718206484959,0.0461095100864553,0.235294117647059,0.62353515625,0.0078125,5.8125,5.8046875,0.14885598923284,female
1840,0.188307346804086,0.033788936167228,0.185224111282844,0.171375579598145,0.211622874806801,0.0402472952086553,2.20296224899575,7.75971666248642,0.842133610303795,0.228620789761332,0.173539412673879,0.188307346804086,0.177041786797015,0.037037037037037,0.231884057971014,0.4609375,0.15625,4.5625,4.40625,0.134042553191489,female
1860,0.161152945950631,0.0682111567646118,0.173633864760858,0.145772402418911,0.20888400219901,0.0631115997800989,3.25296433091009,32.0755789958189,0.938153358772913,0.584005369197409,0,0.161152945950631,0.167895141011811,0.015748031496063,0.275862068965517,0.14945652173913,0.0078125,0.453125,0.4453125,0.286549707602339,female
1880,0.187629034281779,0.0402003657568459,0.187235238987816,0.155613870665417,0.217544517338332,0.0619306466729147,2.55559179215109,11.5696804727914,0.886006753078958,0.234557225174866,0.156532333645736,0.187629034281779,0.153608913060364,0.0406091370558376,0.253968253968254,0.517578125,0.15625,6.984375,6.828125,0.0566590389016018,female
1900,0.195739594789833,0.0720191893987606,0.2078125,0.18375,0.250568181818182,0.0668181818181818,2.65503617803274,14.5411751807803,0.915646039119867,0.471817182352779,0.0501136363636364,0.195739594789833,0.182011130449381,0.0183066361556064,0.275862068965517,0.260216346153846,0.0546875,0.78125,0.7265625,0.278438030560272,female
1920,0.0888313131625431,0.0698268738783501,0.0701667460695569,0.0274797522629824,0.143401619818961,0.115921867555979,1.87849944433529,7.40655545676907,0.949350638234094,0.625181224343422,0.00613625535969509,0.0888313131625431,0.155144580637707,0.0171858216970999,0.271186440677966,0.215297965116279,0.0078125,0.640625,0.6328125,0.394459500150557,female
1940,0.173451064880803,0.0719394713375805,0.175941704035874,0.140784753363229,0.232443946188341,0.0916591928251121,4.43265225232398,60.9532412798497,0.939583268371134,0.559729661414548,0,0.173451064880803,0.147770869333358,0.0157635467980296,0.246153846153846,0.153545673076923,0.0078125,0.4453125,0.4375,0.200892857142857,female
1960,0.141797816067795,0.0868516974613394,0.167027579162411,0.044902962206333,0.217364657814096,0.172461695607763,1.02773258514277,3.58861651497376,0.965639882150338,0.758994916829214,0.191052093973442,0.141797816067795,0.181397496617198,0.0842105263157895,0.258064516129032,0.445746527777778,0.03125,0.9296875,0.8984375,0.386700767263427,female
1980,0.195012890412784,0.0313155709294918,0.19614747930775,0.181188863807374,0.208156508653123,0.0269676448457487,3.06782631550721,13.0838435984466,0.853429663917665,0.187442423069579,0.205417607223476,0.195012890412784,0.169109836650226,0.0176600441501104,0.238805970149254,0.348090277777778,0.0078125,1.40625,1.3984375,0.175179569034318,female
2000,0.188125672595071,0.0824953324910809,0.218128249566724,0.165719237435009,0.247729636048527,0.0820103986135182,2.3848511273299,11.942545873667,0.933937262153619,0.592860687858776,0,0.188125672595071,0.181133594708036,0.0166493236212279,0.266666666666667,0.297916666666667,0.0078125,0.6875,0.6796875,0.28735632183908,female
2020,0.173016113680946,0.0738120682812551,0.201634320735444,0.129846782431052,0.217078651685393,0.0872318692543412,3.79173539787582,19.564929410766,0.919260202697584,0.590861107663991,0.201920326864147,0.173016113680946,0.165826531263328,0.0184119677790564,0.266666666666667,0.18070652173913,0.0078125,0.2734375,0.265625,0.228609625668449,female
2040,0.181519189960171,0.0483204909533934,0.181543739279588,0.164413950829045,0.206197827329903,0.0417838765008576,3.01376472544987,13.6276208544896,0.896815041782496,0.403244552010282,0.177221269296741,0.181519189960171,0.155000266034558,0.0176405733186329,0.275862068965517,1.27022058823529,0.0078125,6.46875,6.4609375,0.173329806529625,female
2060,0.196102298128001,0.0597856324231489,0.205344934742076,0.163579863269111,0.24188937228092,0.0783095090118086,1.24390485370806,4.02395501308124,0.936551082531733,0.53977044341261,0.252156619018024,0.196102298128001,0.164726380984515,0.0166666666666667,0.275862068965517,0.226875,0.0703125,0.6953125,0.625,0.203804347826087,female
2080,0.194089842044593,0.0300740615844723,0.192833146696529,0.177155655095185,0.212273236282195,0.0351175811870101,2.06300790002895,6.48339787290714,0.832237683106021,0.179378516025505,0.179977603583427,0.194089842044593,0.177029466967556,0.0357142857142857,0.231884057971014,0.200520833333333,0.171875,0.328125,0.15625,0.1,female
2100,0.190074260576102,0.0339211332747613,0.19330836454432,0.169887640449438,0.213233458177278,0.0433458177278402,2.162640822299,7.6315331192712,0.846709006642126,0.237891359862939,0.168838951310861,0.190074260576102,0.170971667646644,0.0157790927021696,0.246153846153846,0.434210526315789,0.0546875,4.828125,4.7734375,0.115020912893253,female
2120,0.1854219468828,0.0271941334710244,0.186465082793377,0.172152627789777,0.199971202303816,0.0278185745140389,2.43849010788958,8.34898762594372,0.827798707748375,0.170546747614707,0.199366450683945,0.1854219468828,0.16910859976792,0.0168954593453009,0.235294117647059,1.12000868055556,0.1640625,6.546875,6.3828125,0.27578247945445,female
2140,0.183731621629034,0.0369711423733111,0.189352517985612,0.167697841726619,0.201942446043165,0.0342446043165468,2.44194397681522,8.83715730143807,0.852339414101084,0.268846571047679,0.190863309352518,0.183731621629034,0.15841177417447,0.016,0.242424242424242,0.807091346153846,0.0625,6.65625,6.59375,0.186364533965245,female
2160,0.186319651107048,0.0363774029499385,0.188652482269504,0.176406619385343,0.204869976359338,0.0284633569739953,3.00240693156648,13.2309198593992,0.841922214562249,0.290095569118706,0.176075650118203,0.186319651107048,0.173818981033636,0.0173160173160173,0.266666666666667,0.489955357142857,0.1796875,5.3359375,5.15625,0.0692424242424242,female
2180,0.179755017468524,0.0574531128483507,0.172495636998255,0.151483420593368,0.228202443280977,0.0767190226876091,1.92399876748895,7.01730852448409,0.921624882586247,0.512005179761436,0.150994764397906,0.179755017468524,0.149034348889202,0.0473840078973346,0.277456647398844,0.819791666666667,0.0234375,9.7265625,9.703125,0.0872859025032938,female
2200,0.211902102485605,0.0604316468593672,0.225154639175258,0.177525773195876,0.262680412371134,0.0851546391752577,3.5090787198492,17.9937169527283,0.894024553220782,0.401002253965738,0.262319587628866,0.211902102485605,0.155451300465143,0.0477611940298507,0.27906976744186,1.89401533018868,0.0703125,11.015625,10.9453125,0.109207708779443,female
2220,0.181741360772348,0.0378601018967809,0.183343653250774,0.163839009287926,0.20328173374613,0.0394427244582043,2.13159901926303,6.84509567325811,0.852562612946395,0.285937688817945,0.16687306501548,0.181741360772348,0.149591988113236,0.0487804878048781,0.27906976744186,1.50847739361702,0.0234375,8.4609375,8.4375,0.0829457364341085,female
2240,0.146526322055625,0.0859995446115212,0.172287822878229,0.057859778597786,0.221623616236162,0.163763837638376,1.34394388464305,5.26209955447575,0.970294765833422,0.786881098795837,0.223948339483395,0.146526322055625,0.196802377484721,0.0200250312891114,0.275862068965517,0.524639423076923,0.0078125,4.09375,4.0859375,0.182026768642447,female
2260,0.110502982886559,0.0807661120672386,0.0939103554868624,0.0339721792890263,0.188469860896445,0.154497681607419,1.44676497752928,5.10927702305854,0.962580213959356,0.732711489021726,0.00670788253477589,0.110502982886559,0.18625170675529,0.0448179271708683,0.258064516129032,0.732928240740741,0.0078125,4.703125,4.6953125,0.200883143478817,female
2280,0.219501982770467,0.0349521285735307,0.221447721179625,0.199678284182306,0.243217158176944,0.0435388739946381,1.42762683059384,4.03235664277904,0.863479151232241,0.197403573995907,0.206058981233244,0.219501982770467,0.184217157104427,0.0477611940298507,0.277456647398844,1.74375,0.1875,9.2109375,9.0234375,0.120831168831169,female
2300,0.219218722229806,0.0362964063407257,0.224,0.200666666666667,0.245,0.0443333333333333,1.6542985458338,4.91719976813418,0.852393758132562,0.199233849040338,0.2345,0.219218722229806,0.183481093893317,0.0470588235294118,0.27906976744186,2.02614795918367,0.0234375,9.9375,9.9140625,0.129271437782076,female
2320,0.211927783435517,0.0506438575301096,0.211842105263158,0.197105263157895,0.249052631578947,0.0519473684210526,2.20193401093877,8.60356726862363,0.872602652896851,0.28467830049606,0.202263157894737,0.211927783435517,0.189264485078767,0.0470588235294118,0.274285714285714,1.59635416666667,0.0234375,12.0234375,12,0.1009521484375,female
2340,0.225668322236722,0.0339658210131553,0.233194029850746,0.204776119402985,0.24865671641791,0.0438805970149254,2.04677783911805,7.16901857466507,0.843486616379637,0.18246740871777,0.233194029850746,0.225668322236722,0.175208556735124,0.0475718533201189,0.274285714285714,1.41222426470588,0.0234375,17.625,17.6015625,0.0898801597869507,female
2360,0.234898107665179,0.0416700403598532,0.241852861035422,0.212479564032698,0.268937329700272,0.0564577656675749,2.23181820784664,9.30833844232938,0.847179004662072,0.211837031361785,0.277711171662125,0.234898107665179,0.195481058259838,0.0484359233097881,0.27906976744186,1.2087890625,0.0234375,10.21875,10.1953125,0.103316912972085,female
2380,0.234866865084754,0.0347491426662142,0.241422222222222,0.218607407407407,0.25677037037037,0.0381629629629629,2.35191417073916,8.75126731927982,0.829284329110724,0.180232874840332,0.239762962962963,0.234866865084754,0.185881838549737,0.0485338725985844,0.27906976744186,1.130859375,0.0234375,9.609375,9.5859375,0.0574843792447704,female
2400,0.211939389679339,0.0366275759625654,0.215716486902928,0.195439137134052,0.233836671802774,0.0383975346687211,1.95728072477357,6.16889712797985,0.853033048529785,0.241734561696321,0.219167950693374,0.211939389679339,0.166112521151545,0.0486322188449848,0.277456647398844,1.85498046875,0.0234375,7.5234375,7.5,0.120639534883721,female
2420,0.214056832956579,0.0284498974436373,0.210830039525692,0.203636363636364,0.232411067193676,0.0287747035573123,3.48408265446471,17.294561242098,0.799338597279869,0.157703955519046,0.204743083003953,0.214056832956579,0.171006605734031,0.0528052805280528,0.27906976744186,1.26041666666667,0.0234375,8.1328125,8.109375,0.106410930110352,female
2440,0.20865241268672,0.0347588244835737,0.205302013422819,0.193557046979866,0.224563758389262,0.031006711409396,2.57947640590739,9.72181291520836,0.833911908061135,0.20118994302828,0.196845637583893,0.20865241268672,0.167120586488016,0.0489296636085627,0.275862068965517,0.689405487804878,0.0234375,5.8359375,5.8125,0.0920880557977332,female
2460,0.196553748684158,0.0506252646477971,0.207728613569322,0.195752212389381,0.217227138643068,0.0214749262536873,3.55932530427687,17.062476569514,0.839455543151055,0.320726671288269,0.213097345132743,0.196553748684158,0.165172451970832,0.0475718533201189,0.275862068965517,2.05979567307692,0.09375,10.78125,10.6875,0.170023272466882,female
2480,0.213487727742099,0.0346286120232736,0.210245614035088,0.199438596491228,0.228421052631579,0.0289824561403509,3.45902050849769,17.8347069723018,0.819726057175319,0.188261693324303,0.199438596491228,0.213487727742099,0.174099523616744,0.0496380558428128,0.277456647398844,1.16629464285714,0.2109375,6.140625,5.9296875,0.113371252289598,female
2500,0.209597976943192,0.0486260687263848,0.216099585062241,0.193250345781466,0.242434301521438,0.0491839557399724,1.8422334145933,6.4285531244375,0.881983141165786,0.347757719792754,0.19789764868603,0.209597976943192,0.172960930230313,0.0483383685800604,0.27906976744186,1.19221698113208,0.0234375,9.9375,9.9140625,0.0794326241134752,female
2520,0.210113825152869,0.0259989214449204,0.210846286701209,0.201658031088083,0.219067357512953,0.0174093264248705,3.37806716459887,14.8406664926856,0.786110144859406,0.14184826528219,0.212297063903282,0.210113825152869,0.181433967921793,0.0483870967741936,0.277456647398844,1.61664244186047,0.2109375,8.5078125,8.296875,0.156019122120817,female
2540,0.195140185841878,0.0407864617776034,0.199491094147583,0.178117048346056,0.218371501272265,0.0402544529262087,2.31187014919044,9.15875072758628,0.867160310693616,0.296457975738108,0.198066157760814,0.195140185841878,0.174648153189475,0.047713717693837,0.269662921348315,1.50969827586207,0.0234375,8.8359375,8.8125,0.15606182256122,female
2560,0.218046066464422,0.0442570327963108,0.22025974025974,0.18025974025974,0.260779220779221,0.0805194805194805,1.88614221746282,6.76201447688085,0.867115366685984,0.202030147241103,0.267012987012987,0.218046066464422,0.180806922124554,0.0471050049067713,0.275862068965517,1.06584821428571,0.1875,7.8046875,7.6171875,0.116923076923077,female
2580,0.235297222790653,0.0304039110720762,0.237710651828299,0.220349761526232,0.255516693163752,0.0351669316375199,1.74569931104679,5.1428531073995,0.826121660941262,0.12933839235201,0.220349761526232,0.235297222790653,0.17899366409106,0.0474308300395257,0.27906976744186,2.51544331395349,0.0234375,10.7109375,10.6875,0.158605974395448,female
2600,0.22955477837056,0.0312966456889863,0.231884057971014,0.209855072463768,0.252753623188406,0.0428985507246377,1.79749296912888,5.20593996948279,0.819997781170614,0.139147846760352,0.213913043478261,0.22955477837056,0.188943844186007,0.0507936507936508,0.277456647398844,1.93771114864865,0.0234375,10.078125,10.0546875,0.17035742035742,female
2620,0.236016998948338,0.0310730989238098,0.237820512820513,0.215833333333333,0.258910256410256,0.0430769230769231,1.75839279255348,5.35818708972866,0.826219953030244,0.108669032372507,0.28,0.236016998948338,0.174057065444236,0.0477611940298507,0.277456647398844,2.51416015625,0.234375,10.125,9.890625,0.148179893112837,female
2640,0.209822639004055,0.0380060670680595,0.203955431754875,0.185626740947075,0.24100278551532,0.0553760445682451,1.9899920868843,7.85557005692607,0.868179172415378,0.174998676488853,0.200055710306407,0.209822639004055,0.168565033022271,0.0477611940298507,0.27906976744186,1.16493055555556,0.0234375,8.109375,8.0859375,0.0942881500426258,female
2660,0.200242696392755,0.0444833206419707,0.19494623655914,0.176505376344086,0.227311827956989,0.0508064516129032,2.581831174486,12.5682385978008,0.873568544610271,0.266322094778234,0.28,0.200242696392755,0.16065720957286,0.0484359233097881,0.275862068965517,0.631510416666667,0.0234375,4.21875,4.1953125,0.123703112529928,female
2680,0.199258094238462,0.0390448062817571,0.195137763371151,0.173808752025932,0.219643435980551,0.0458346839546191,2.13722673895414,8.60205487095821,0.873217737145016,0.22873346650888,0.194230145867099,0.199258094238462,0.140893380692342,0.0471976401179941,0.27906976744186,1.7313829787234,0.1875,10.8515625,10.6640625,0.151948051948052,female
2700,0.218014341953816,0.0458069807935312,0.230195227765727,0.177960954446855,0.255704989154013,0.0777440347071584,1.00199984654311,2.63097797219686,0.882364803838348,0.257079856338938,0.24234273318872,0.218014341953816,0.166390453157285,0.0478564307078764,0.275862068965517,1.18984375,0.0234375,8.3203125,8.296875,0.12575852688847,female
2720,0.19954591422609,0.0441143656070315,0.200567375886525,0.168794326241135,0.233829787234043,0.0650354609929078,0.993052082507026,3.4531368150996,0.906230353430508,0.274208946810081,0.181702127659574,0.19954591422609,0.149995957318417,0.0505795574288725,0.274285714285714,1.4150390625,0.0234375,8.5078125,8.484375,0.109899955203823,female
2740,0.193005620172106,0.0408713305975659,0.190755287009063,0.164954682779456,0.223746223564955,0.0587915407854985,1.29510576619853,4.04109099493879,0.892010909689543,0.294662991949004,0.183141993957704,0.193005620172106,0.163915986515113,0.0471050049067713,0.277456647398844,1.66225961538462,0.0234375,8.90625,8.8828125,0.151502255511107,female
2760,0.184142037064575,0.0362912207691643,0.182685069008783,0.164416562107905,0.198143036386449,0.0337264742785445,3.9581084512443,24.0083190913114,0.848329976929031,0.272854143681188,0.184792973651192,0.184142037064575,0.172028261297638,0.0491803278688525,0.27906976744186,0.702682783018868,0.0234375,4.2421875,4.21875,0.123309178743961,female
2780,0.19317453309702,0.0410847102626611,0.18485084306096,0.169597924773022,0.226977950713359,0.0573800259403372,2.47498289722143,10.4419043783615,0.871411243774787,0.295865124907931,0.17431906614786,0.19317453309702,0.159268992672566,0.0474308300395257,0.271186440677966,1.4698093220339,0.0234375,8.015625,7.9921875,0.116022394028259,female
2800,0.185328324488834,0.0379490629879255,0.178677042801556,0.16632944228275,0.197924773022049,0.0315953307392996,3.27881611222691,15.2322287474716,0.85310753619803,0.274541543154238,0.177224383916991,0.185328324488834,0.16193046206307,0.0507936507936508,0.265193370165746,1.65414663461538,0.0234375,9.328125,9.3046875,0.150804950169751,female
2820,0.236146783076693,0.0283102982792687,0.238320610687023,0.225139949109415,0.252213740458015,0.0270737913486005,2.41811213747046,8.64997234727782,0.80532832114325,0.123786899122215,0.235826972010178,0.236146783076693,0.182938594806408,0.0470127326150832,0.277456647398844,1.61067708333333,0.0234375,9.3515625,9.328125,0.146130653266332,female
2840,0.233301191291603,0.0317949773842049,0.233996840442338,0.224265402843602,0.249036334913112,0.0247709320695103,2.82913305667948,11.593420136504,0.789143272703499,0.136070543335316,0.224707740916272,0.233301191291603,0.202872370220212,0.0518358531317495,0.277456647398844,2.52014802631579,0.234375,11.2734375,11.0390625,0.125844431576916,female
2860,0.230125553850493,0.0293070596564116,0.233775372124493,0.224303112313938,0.241732070365359,0.0174289580514209,3.31762501450427,14.2016428400952,0.771859382949515,0.132843430861028,0.234154262516915,0.230125553850493,0.201158151127561,0.0483383685800604,0.277456647398844,1.50493421052632,0.0234375,11.7421875,11.71875,0.128836363636364,female
2880,0.218562878810753,0.0372576114129088,0.221328790459966,0.197955706984668,0.244701873935264,0.0467461669505963,1.32270681641011,3.3900995249268,0.865929807743304,0.231703349061858,0.216081771720613,0.218562878810753,0.151085663453624,0.0470127326150832,0.27906976744186,1.11796875,0.0234375,5.6015625,5.578125,0.162424969987995,female
2900,0.207049945015453,0.0395366420482466,0.205663716814159,0.183362831858407,0.230938053097345,0.047575221238938,2.16250834809811,8.20918159207459,0.859709872281021,0.235183370028342,0.187823008849558,0.207049945015453,0.161001747164223,0.0494335736354274,0.277456647398844,0.928925304878049,0.0234375,8.71875,8.6953125,0.080352589786552,female
2920,0.216632076107406,0.0420329969551852,0.217922480620155,0.207937984496124,0.235720930232558,0.0277829457364341,3.0926309339172,14.1563759759972,0.839022631061145,0.237665701857669,0.212279069767442,0.216632076107406,0.161336715931297,0.0494335736354274,0.277456647398844,1.37890625,0.0234375,8.953125,8.9296875,0.1091028394178,female
2940,0.187892751211628,0.0330672306006513,0.187917783735478,0.170151921358356,0.204182305630027,0.0340303842716712,2.22289756579035,7.46341950298746,0.862096176585273,0.201981853582083,0.193172475424486,0.187892751211628,0.171544525949553,0.0200752823086575,0.262295081967213,0.691611842105263,0.0078125,3.7578125,3.75,0.09296875,female
2960,0.17620800302537,0.0622075608210779,0.169820836098208,0.143251493032515,0.227976111479761,0.0847246184472462,2.01361170258057,8.08142813662802,0.940780244993963,0.580159086386772,0.158301260783013,0.17620800302537,0.144872187936883,0.0185528756957328,0.256410256410256,1.20140438988095,0.234375,3.525390625,3.291015625,0.264490603363007,female
2980,0.172076790886291,0.0622692131211367,0.16191135734072,0.140775623268698,0.218919667590028,0.0781440443213296,2.5507211679322,12.9949134963734,0.926842210798903,0.526630954703476,0.0587534626038781,0.172076790886291,0.134113179810401,0.0099009900990099,0.277777777777778,0.838357676630435,0.0048828125,3.701171875,3.6962890625,0.284544253632761,female
3000,0.172260376882745,0.0611179027729564,0.167037037037037,0.143518518518519,0.215185185185185,0.0716666666666667,2.22655385272764,8.71890712491812,0.934892196180549,0.568875899392564,0.0587037037037037,0.172260376882745,0.151881008260588,0.0694444444444444,0.277777777777778,0.93017578125,0.029296875,1.4599609375,1.4306640625,0.477815699658703,female
3020,0.193070343038165,0.0393914841249233,0.196268370607029,0.188575079872204,0.209150159744409,0.0205750798722045,3.55625695956667,16.6475276720928,0.825535651605666,0.257366814325556,0.196805111821086,0.193070343038165,0.19651035086239,0.062111801242236,0.25,0.532769097222222,0.2001953125,0.7861328125,0.5859375,0.566666666666667,female
3040,0.205074383314698,0.0350346438954134,0.208795411089866,0.199337157425112,0.22057361376673,0.0212364563416189,3.4677379104202,17.0770754418294,0.823855467770511,0.212848534763228,0.207546207775653,0.205074383314698,0.206316521642984,0.133333333333333,0.238095238095238,0.448467548076923,0.2001953125,0.8349609375,0.634765625,0.558012820512821,female
3060,0.199317113812423,0.040592706598331,0.202853628536285,0.190110701107011,0.219212792127921,0.0291020910209102,2.7432555042877,10.895849132393,0.857502002568237,0.282200523153478,0.190110701107011,0.199317113812423,0.191390613727156,0.0925925925925926,0.232558139534884,0.4609375,0.1953125,0.80078125,0.60546875,0.741935483870968,female
3080,0.16381371960627,0.0554551251578023,0.165957972805933,0.157824474660074,0.185686032138443,0.0278615574783684,6.27379215875431,50.5196201020644,0.877664457103259,0.460697437200569,0.165784919653894,0.16381371960627,0.149311752748865,0.0105820105820106,0.175438596491228,0.196533203125,0.166015625,0.6787109375,0.5126953125,0.104761904761905,female
3100,0.163728075968498,0.0554566531017376,0.167458064516129,0.160412903225806,0.188593548387097,0.0281806451612903,5.85280788367574,43.3507098643562,0.876719704145509,0.460331185110328,0.165290322580645,0.163728075968498,0.14862961072571,0.0200400801603206,0.212765957446809,0.692816840277778,0.166015625,3.9306640625,3.7646484375,0.288137284246234,female
3120,0.202575244521438,0.0348120631862724,0.202902325581395,0.179590697674419,0.216576744186046,0.0369860465116279,3.39591216746065,18.0997246453522,0.869633831369252,0.174493000375739,0.204074418604651,0.202575244521438,0.152124647981214,0.043620178041543,0.277358490566038,2.1904052734375,0.107666015625,20.45654296875,20.348876953125,0.0784832451499118,female
3140,0.126438849047168,0.0794119012087641,0.127324710687543,0.0468890401633765,0.198992511912866,0.152103471749489,1.45217341238331,5.58210606027491,0.971946029632027,0.790175107840235,0.214431586113002,0.126438849047168,0.179612697876319,0.0295748613678373,0.266666666666667,0.614109848484849,0.0078125,4.9140625,4.90625,0.0900452023833984,female
3160,0.151770961732611,0.0891468392310416,0.185970149253731,0.0581592039800995,0.230199004975124,0.172039800995025,1.22771039019329,4.3043544938424,0.962045039649834,0.744590362945998,0.230547263681592,0.151770961732611,0.201599728290458,0.0234260614934114,0.266666666666667,0.766741071428571,0.0078125,4.0078125,4,0.192220052083333,female
