,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
880,0.186891409480762,0.0659083174849609,0.21989898989899,0.127626262626263,0.241818181818182,0.114191919191919,2.02595126227797,6.65773057710249,0.906023373293983,0.455339410028498,0.232272727272727,0.186891409480762,0.131759210661705,0.0488798370672098,0.277456647398844,0.65625,0.0234375,8.4375,8.4140625,0.0555917738398625,male
890,0.198868837588219,0.0619170270335236,0.22488188976378,0.136692913385827,0.253910761154856,0.117217847769029,2.19908763931947,8.06482921761979,0.897516501525977,0.386697804597448,0.25244094488189,0.198868837588219,0.146562390880069,0.0473840078973346,0.27906976744186,0.929521276595745,0.0234375,5.671875,5.6484375,0.103630705394191,male
900,0.183464658860282,0.0743383228624144,0.18910277324633,0.129265905383361,0.253964110929853,0.124698205546493,1.71073935201658,5.77009800371573,0.945124150667731,0.630812661571857,0.266296900489396,0.183464658860282,0.154437032848234,0.0476190476190476,0.269662921348315,0.927688953488372,0.0234375,5.3203125,5.296875,0.144271075919888,male
910,0.193197024501867,0.0576664102111275,0.206846846846847,0.136216216216216,0.247207207207207,0.110990990990991,1.59835129070611,5.53265954933101,0.897719272790039,0.317131013143916,0.25427027027027,0.193197024501867,0.132197610944034,0.0477611940298507,0.277456647398844,1.17310855263158,0.0703125,5.71875,5.6484375,0.158053564692569,male
920,0.191373789767146,0.0600522063814988,0.18247191011236,0.138426966292135,0.250505617977528,0.112078651685393,1.60976674548444,5.69545610634611,0.899939920224827,0.34507918892506,0.134101123595506,0.191373789767146,0.136617469476727,0.0471050049067713,0.274285714285714,0.683254076086957,0.0234375,2.90625,2.8828125,0.1588492808005,male
930,0.204075413010517,0.0638210011163136,0.232946058091286,0.137676348547718,0.266639004149378,0.12896265560166,2.47328344442264,9.6799286806721,0.857613359297672,0.25577552748961,0.277095435684647,0.204075413010517,0.129989625859506,0.0471050049067713,0.27906976744186,1.61450892857143,0.0234375,7.7578125,7.734375,0.116382575757576,male
940,0.19335729293592,0.0601015749444999,0.219110378912685,0.132388797364086,0.245403624382208,0.113014827018122,1.47377997450185,5.0990562306041,0.895910918005531,0.290760817273228,0.232948929159802,0.19335729293592,0.126699418063276,0.0489296636085627,0.277456647398844,1.20295516304348,0.0234375,5.6953125,5.671875,0.158274072650394,male
950,0.197885071846636,0.0594833665639784,0.207123287671233,0.138082191780822,0.252602739726027,0.114520547945205,1.27072469487081,3.89640585393259,0.890649606132859,0.265143979638379,0.138630136986301,0.197885071846636,0.123779334218295,0.0473372781065089,0.27906976744186,0.885416666666667,0.0234375,5.6015625,5.578125,0.0903361344537815,male
960,0.191023797182976,0.059708573390293,0.212926045016077,0.128295819935691,0.24443729903537,0.116141479099678,1.94987634143464,7.06109890713714,0.889086848044355,0.302065579156273,0.239485530546624,0.191023797182976,0.130176668114037,0.0480961923847695,0.277456647398844,1.39860733695652,0.0234375,5.484375,5.4609375,0.191804618843245,male
970,0.189425986132949,0.0603711373164841,0.206270928462709,0.128280060882801,0.246331811263318,0.118051750380517,1.3454306429034,4.18380451763521,0.90501468795982,0.333550533474564,0.125296803652968,0.189425986132949,0.127748174041961,0.0471512770137525,0.274285714285714,0.771524234693878,0.0234375,3.28125,3.2578125,0.158109875735775,male
980,0.186100908995792,0.0574075611064739,0.181386861313869,0.13029197080292,0.238102189781022,0.107810218978102,1.18795434730948,3.83677711710143,0.90465608375256,0.315566613198092,0.127737226277372,0.186100908995792,0.135410200851915,0.0496894409937888,0.27906976744186,1.53966346153846,0.0234375,6.4453125,6.421875,0.10390725633319,male
990,0.174254533725078,0.061937583821849,0.190076103500761,0.1137899543379,0.219482496194825,0.105692541856925,1.45581611351497,5.05065371601814,0.937344898546194,0.579929385094673,0.217351598173516,0.174254533725078,0.126663686977808,0.0495356037151703,0.27906976744186,0.894440406976744,0.0234375,4.96875,4.9453125,0.167498129209279,male
1000,0.180528666919559,0.0619156043893631,0.189576059850374,0.131271820448878,0.225187032418953,0.0939152119700748,1.57894486564555,5.90202663699827,0.934765303588356,0.538900077752452,0.189576059850374,0.180528666919559,0.120585944962742,0.0469208211143695,0.275862068965517,1.31854838709677,0.0234375,9.234375,9.2109375,0.124857418618935,male
1010,0.189995095153909,0.0604907955780109,0.196662908680947,0.133213077790304,0.246223224351747,0.113010146561443,1.16015042646889,3.99271499877643,0.924796745077238,0.393175200029936,0.198241262683202,0.189995095153909,0.117400706864238,0.047244094488189,0.277456647398844,0.949005681818182,0.0234375,5.296875,5.2734375,0.0885260770975057,male
1020,0.197889211754656,0.0587051423265442,0.21190332326284,0.136616314199396,0.249969788519637,0.113353474320242,1.42140747748197,4.89669556992579,0.913792998537591,0.32895408963408,0.260543806646526,0.197889211754656,0.122495830251038,0.0484848484848485,0.27906976744186,0.903941761363636,0.0234375,6.3984375,6.375,0.074109907120743,male
1030,0.192667648012992,0.057447276809553,0.208819714656291,0.145629053177691,0.241504539559014,0.095875486381323,1.48063501579475,5.50226198734723,0.923820158400909,0.423013977814856,0.242230869001297,0.192667648012992,0.130247577025868,0.0469208211143695,0.277456647398844,1.46304086538462,0.0234375,6.28125,6.2578125,0.110827374872319,male
1040,0.185771053009464,0.0578330742247451,0.190595065312046,0.143047895500726,0.229608127721335,0.0865602322206096,1.77185461613855,7.49220529734899,0.925754701162847,0.482850865926171,0.220261248185776,0.185771053009464,0.1371891845231,0.0469208211143695,0.275862068965517,1.46658909574468,0.0234375,6.421875,6.3984375,0.117662824979898,male
1050,0.188054097697192,0.0608332355432554,0.188243243243243,0.131959459459459,0.24972972972973,0.11777027027027,2.05522658567262,8.89858290680436,0.919317789775024,0.408695034506355,0.25777027027027,0.188054097697192,0.130034760182403,0.0481927710843374,0.27906976744186,1.26328125,0.0234375,6.2578125,6.234375,0.159885006634233,male
1060,0.192557516560531,0.055986509941787,0.211376701966717,0.133434190620272,0.232556732223903,0.0991225416036308,1.64608656783778,5.49493810952926,0.903143189858483,0.330880392394512,0.231709531013616,0.192557516560531,0.133929239710292,0.0477611940298507,0.272727272727273,1.14270833333333,0.0234375,8.015625,7.9921875,0.0999213217938631,male
1070,0.181421186731773,0.0556401981236858,0.170886597938144,0.145484536082474,0.226309278350515,0.0808247422680412,1.21177293459049,4.25755741021767,0.928711648151911,0.427924639579906,0.160494845360825,0.181421186731773,0.130937364608629,0.0471050049067713,0.277456647398844,1.07134046052632,0.0234375,6.4453125,6.421875,0.13809429867824,male
1080,0.189873604929207,0.0589418890269836,0.197333333333333,0.139733333333333,0.251733333333333,0.112,1.68703215420357,6.72052071394895,0.913218529240313,0.367183863699963,0.2576,0.189873604929207,0.111458066311267,0.048,0.27906976744186,0.888338414634146,0.0234375,3.9609375,3.9375,0.166666666666667,male
1090,0.200351380321432,0.05885527915856,0.221912479740681,0.138865478119935,0.251863857374392,0.112998379254457,2.01233741518513,7.72410357918465,0.905512730785279,0.32026653998393,0.257763371150729,0.200351380321432,0.122072617154022,0.047244094488189,0.277456647398844,1.1171875,0.0234375,8.0859375,8.0625,0.123886689757546,male
1100,0.198308114475338,0.0604827126229509,0.220634390651085,0.137429048414023,0.253823038397329,0.116393989983306,1.43862015414803,5.0026587920033,0.903695405256157,0.321622017648321,0.255225375626043,0.198308114475338,0.135739589668313,0.0504201680672269,0.275862068965517,1.00563226744186,0.0234375,4.21875,4.1953125,0.190660363844721,male
1110,0.197991857775868,0.0618936062994845,0.219228295819936,0.13459807073955,0.257041800643087,0.122443729903537,1.91005985859971,6.78881058254402,0.890597503572697,0.31699265416709,0.130996784565916,0.197991857775868,0.124136550772476,0.0514469453376206,0.27906976744186,1.64754971590909,0.0234375,8.25,8.2265625,0.102633590438468,male
1120,0.176626656596287,0.0564499376934987,0.164266666666667,0.148088888888889,0.210725925925926,0.062637037037037,2.59125806241802,10.9546478592255,0.900119369008554,0.455424409054275,0.158874074074074,0.176626656596287,0.145812551688894,0.0491299897645855,0.277456647398844,1.84889914772727,0.0234375,8.8828125,8.859375,0.15297619047619,male
1130,0.202332976112493,0.0630008838024201,0.221945773524721,0.137543859649123,0.26481658692185,0.127272727272727,2.00037131227971,6.68179877697791,0.873847209243842,0.261758611757041,0.272854864433812,0.202332976112493,0.123609642173939,0.0472906403940887,0.269662921348315,1.19016768292683,0.0234375,7.4296875,7.40625,0.093437708194537,male
1140,0.188421839621177,0.0648718090227847,0.170708117443869,0.1373402417962,0.255336787564767,0.117996545768566,1.84406674601426,6.10431612463857,0.90238509416908,0.443069249867834,0.148946459412781,0.188421839621177,0.144218438826722,0.0502092050209205,0.277456647398844,0.967797256097561,0.0234375,8.4609375,8.4375,0.058406432748538,male
1150,0.185688615055075,0.0655894174008005,0.170229709035222,0.137212863705972,0.250842266462481,0.113629402756508,2.53213688303796,11.225669210804,0.905441003057453,0.459132942775827,0.28,0.185688615055075,0.13164422011378,0.047952047952048,0.274285714285714,0.889583333333333,0.0234375,8.5546875,8.53125,0.110024122219244,male
1160,0.193110372860093,0.0593152760169649,0.196271844660194,0.138640776699029,0.251184466019417,0.112543689320388,1.15817553586011,3.4868441618739,0.898032879439814,0.326584499730372,0.251184466019417,0.193110372860093,0.130075334977584,0.0483870967741936,0.275862068965517,0.589638157894737,0.0234375,4.7578125,4.734375,0.0874115983026874,male
1170,0.190369457872763,0.0567126412323882,0.181201848998459,0.145392912172573,0.252388289676425,0.106995377503852,1.38426888810043,4.44666363187354,0.908016986132504,0.406952815285032,0.254545454545455,0.190369457872763,0.138214252275783,0.0476190476190476,0.27906976744186,1.25365691489362,0.0234375,7.8515625,7.828125,0.126033646991731,male
1180,0.210838698317736,0.0637733285556646,0.24884012539185,0.139122257053292,0.267711598746082,0.12858934169279,2.30958942080739,7.91601766565973,0.835210729705453,0.196290862545248,0.268150470219436,0.210838698317736,0.130532090381233,0.047713717693837,0.266666666666667,2.090625,0.1640625,18.2578125,18.09375,0.0939389032815199,male
1190,0.207960335745025,0.0613529520113628,0.238038147138965,0.140381471389646,0.266267029972752,0.125885558583106,2.57120840332243,10.6833240502485,0.868951238096762,0.274106383588817,0.270463215258856,0.207960335745025,0.122591561448279,0.0469667318982388,0.268156424581006,1.79222074468085,0.0234375,6.421875,6.3984375,0.161921411921412,male
1200,0.198218184038285,0.0603694532865518,0.194858934169279,0.137805642633229,0.258056426332288,0.12025078369906,2.58701945739938,12.2381224549468,0.857448120823335,0.217783012253432,0.258495297805643,0.198218184038285,0.130345111556851,0.0537513997760358,0.27906976744186,0.552379261363636,0.0234375,1.7109375,1.6875,0.144444444444444,male
1210,0.194573737313354,0.0604711482915188,0.19078431372549,0.137254901960784,0.252091503267974,0.11483660130719,1.41353454178202,4.28891346132578,0.895305645435504,0.33022923955325,0.129019607843137,0.194573737313354,0.134377532229812,0.0469208211143695,0.277456647398844,0.62578125,0.1640625,4.1015625,3.9375,0.0520408163265306,male
1220,0.189172238176716,0.0573215075617022,0.16465671641791,0.142925373134328,0.254925373134328,0.112,1.61268181931688,4.6766415086968,0.873848245787385,0.243626984973453,0.263283582089552,0.189172238176716,0.132000651617652,0.0471050049067713,0.27906976744186,0.52171875,0.0234375,2.15625,2.1328125,0.0977564102564103,male
1230,0.190007671912296,0.0622783889068011,0.195932203389831,0.133220338983051,0.247796610169492,0.114576271186441,1.32160900613429,3.95118862551117,0.905384372409499,0.350615965201055,0.11864406779661,0.190007671912296,0.127213493174059,0.0471050049067713,0.27906976744186,1.13897235576923,0.0234375,4.3828125,4.359375,0.153413353338335,male
1240,0.17213011046776,0.0521221920883277,0.169406392694064,0.137442922374429,0.207442922374429,0.07,1.08993392836199,3.99647242263763,0.932482211407518,0.466362753063684,0.148630136986301,0.17213011046776,0.129676972964378,0.0471050049067713,0.27906976744186,0.925117924528302,0.0234375,4.3828125,4.359375,0.131541218637993,male
1250,0.174076641287695,0.0559882854317371,0.172740315638451,0.123328550932568,0.221750358680057,0.0984218077474892,1.3009446165709,4.03130157898677,0.921562160559834,0.448641507003114,0.227374461979914,0.174076641287695,0.128453661321361,0.0478564307078764,0.277456647398844,1.21728515625,0.0234375,4.125,4.1015625,0.2,male
1260,0.18228219620958,0.0630299583689097,0.199111111111111,0.121955555555556,0.236859259259259,0.114903703703704,1.48795537734255,5.00603544408938,0.913945499250233,0.431141901007513,0.113244444444444,0.18228219620958,0.121879962179566,0.0479041916167665,0.277456647398844,1.37533244680851,0.0234375,9.3515625,9.328125,0.0984685331419,male
1270,0.167251927404416,0.0702684972472482,0.164293381037567,0.121717352415027,0.231413237924866,0.109695885509839,0.942655202429849,3.05165614593459,0.950311849756126,0.619948819421363,0.248443649373882,0.167251927404416,0.136561709137054,0.048,0.27906976744186,0.749348958333333,0.0234375,4.453125,4.4296875,0.165045229561359,male
1280,0.176248964060738,0.0764773078627566,0.189526462395543,0.118161559888579,0.251532033426184,0.133370473537604,2.2588212138127,9.38460398184491,0.940659365910294,0.584654060698305,0.258161559888579,0.176248964060738,0.130734531919769,0.048,0.27906976744186,0.4640625,0.0234375,3.0703125,3.046875,0.0674825174825175,male
1290,0.183663813226159,0.0566951342770656,0.199279279279279,0.123603603603604,0.221981981981982,0.0983783783783784,1.50064445818612,4.90290014829822,0.906170839525086,0.371592761976388,0.216432432432432,0.183663813226159,0.123358005534058,0.0509013785790032,0.275862068965517,1.2234375,0.0234375,4.96875,4.9453125,0.21672857691815,male
1300,0.184000023027379,0.0570156179684604,0.202792321116928,0.12020942408377,0.223804537521815,0.103595113438045,1.46294805399342,4.52499491142055,0.894354713494588,0.295874700457216,0.208656195462478,0.184000023027379,0.117887015645178,0.048,0.27906976744186,0.790178571428571,0.0234375,5.109375,5.0859375,0.0721135882426205,male
1310,0.18501489105137,0.0568300068835017,0.194090909090909,0.133106060606061,0.225909090909091,0.0928030303030303,1.80454619541269,6.57514444193208,0.901880670509835,0.342746835528567,0.189318181818182,0.18501489105137,0.118935243303673,0.0471050049067713,0.27906976744186,1.011328125,0.0234375,5.34375,5.3203125,0.128796661256666,male
1320,0.197826350977628,0.0616526908198273,0.221027397260274,0.136164383561644,0.241164383561644,0.105,1.7196632709057,5.77852548136849,0.905622039035767,0.441122077483721,0.232054794520548,0.197826350977628,0.12495727589051,0.0475718533201189,0.275862068965517,1.016015625,0.0234375,6.6328125,6.609375,0.117647058823529,male
1330,0.189249597807402,0.0595469764264541,0.203851351351351,0.134797297297297,0.233175675675676,0.0983783783783784,1.86813570663789,6.59167205889546,0.908103739556481,0.431242709242698,0.205743243243243,0.189249597807402,0.127377940284007,0.0476190476190476,0.274285714285714,1.08423913043478,0.0234375,5.5546875,5.53125,0.15224674812771,male
1340,0.1905780035552,0.0597165204399826,0.190746812386157,0.151985428051002,0.242258652094718,0.0902732240437159,2.72730056929036,13.7102136033714,0.901149612621693,0.370873883295944,0.186666666666667,0.1905780035552,0.11813951944495,0.0471976401179941,0.27906976744186,1.262109375,0.0234375,4.7578125,4.734375,0.194908062234795,male
1350,0.206842441256175,0.0625126068562107,0.229493670886076,0.142658227848101,0.268924050632911,0.12626582278481,2.99979814740616,14.404062926578,0.859689834159521,0.238467508921646,0.277341772151899,0.206842441256175,0.141784576199947,0.0471512770137525,0.27906976744186,1.20957880434783,0.0234375,7.1015625,7.078125,0.143676304312712,male
1360,0.20588761059488,0.0588832151380428,0.232244165170557,0.14326750448833,0.255870736086176,0.112603231597846,1.8046040466311,5.85724202138814,0.88466147006721,0.277205990807619,0.26491921005386,0.20588761059488,0.122735170768362,0.0471512770137525,0.27906976744186,1.15925480769231,0.0234375,6,5.9765625,0.106644880174292,male
1370,0.203549378133155,0.0573380851948952,0.22268115942029,0.150144927536232,0.254130434782609,0.103985507246377,1.44008362235049,4.63730529712187,0.898343676595753,0.31526993412192,0.261231884057971,0.203549378133155,0.124408665732338,0.0470588235294118,0.275862068965517,1.01953125,0.0234375,8.2265625,8.203125,0.0873109243697479,male
1380,0.199103909607504,0.0559710312242826,0.223582089552239,0.148880597014925,0.245,0.0961194029850746,1.66579502849543,6.58991865553028,0.894649999708571,0.308210898265808,0.23089552238806,0.199103909607504,0.130840345388896,0.0469667318982388,0.27906976744186,0.732730263157895,0.0234375,3.65625,3.6328125,0.110459433040078,male
1390,0.204827436045009,0.0553883424227901,0.224764795144158,0.155933232169954,0.249408194233687,0.0934749620637329,1.22196894830986,3.89962253790726,0.898852175776269,0.256005023812253,0.276176024279211,0.204827436045009,0.131664828101019,0.0473840078973346,0.277456647398844,0.927819293478261,0.0234375,6.7265625,6.703125,0.0973904144635852,male
1400,0.202778709922699,0.0613358387479008,0.223639291465378,0.138872785829308,0.261513687600644,0.122640901771337,1.38608392040131,4.02169012359184,0.895436819761712,0.299409147314616,0.273236714975845,0.202778709922699,0.137598862240428,0.0505263157894737,0.277456647398844,1.177734375,0.0234375,8.8359375,8.8125,0.104873490511788,male
1410,0.173240520836796,0.0602240166318341,0.169328063241107,0.125612648221344,0.22300395256917,0.0973913043478261,1.79345866413093,7.15571129295743,0.925639963250666,0.490501408582202,0.166561264822134,0.173240520836796,0.126046797422001,0.0570071258907363,0.274285714285714,1.05226293103448,0.0234375,5.296875,5.2734375,0.175555555555556,male
1420,0.177653891480206,0.0607554194442274,0.17844262295082,0.138852459016393,0.230081967213115,0.0912295081967213,1.4673514986464,5.73511415360472,0.927167465316951,0.485663302118101,0.17155737704918,0.177653891480206,0.133118670814,0.049792531120332,0.27906976744186,0.872544642857143,0.0234375,4.5703125,4.546875,0.171552835051546,male
1430,0.186408925955846,0.0623593329876597,0.186666666666667,0.151609756097561,0.240390243902439,0.088780487804878,1.341255791112,4.97769185648883,0.926569537693759,0.459924411542438,0.172552845528455,0.186408925955846,0.125811394875194,0.048048048048048,0.27906976744186,1.10056515957447,0.0234375,5.8828125,5.859375,0.159720930232558,male
1440,0.180574897987315,0.0611959812910695,0.177742946708464,0.140877742946708,0.239184952978056,0.0983072100313479,1.4934074632174,5.26228651708105,0.921910478074954,0.451184026963994,0.170721003134796,0.180574897987315,0.119901795738989,0.0483383685800604,0.277456647398844,1.27455357142857,0.0234375,4.4296875,4.40625,0.187943262411348,male
1450,0.179178443072717,0.0623233797596374,0.186475409836066,0.126803278688525,0.225491803278689,0.0986885245901639,1.11059543855095,4.07716430428596,0.940103097258395,0.568020162667348,0.21,0.179178443072717,0.134829167842725,0.0479041916167665,0.27906976744186,1.0078125,0.0234375,3.5859375,3.5625,0.15859962406015,male
1460,0.189499818387293,0.0618686365712536,0.18744966442953,0.16255033557047,0.246644295302013,0.0840939597315436,1.29680577631305,4.22381961436819,0.916869256904784,0.42628006187782,0.17006711409396,0.189499818387293,0.118027147878751,0.0475718533201189,0.277456647398844,0.6375,0.0234375,4.359375,4.3359375,0.128992628992629,male
1470,0.140026484651425,0.0746475412844821,0.125385252692626,0.096155758077879,0.209130074565037,0.112974316487158,2.22892921181658,9.771693745601,0.961592509554508,0.728458547865118,0.108102734051367,0.140026484651425,0.111841991049388,0.0163766632548618,0.271186440677966,0.549913194444444,0.0078125,5.3359375,5.328125,0.128085288367546,male
1480,0.220205980777017,0.0575793417853714,0.240323182100684,0.18272218769422,0.262771908017402,0.0800497203231821,2.2661447975452,8.03824705229895,0.893987561937394,0.387574484201972,0.270254816656308,0.220205980777017,0.143267232472844,0.0226308345120226,0.266666666666667,1.36226851851852,0.03125,6.7578125,6.7265625,0.213704994192799,male
1490,0.144257304851038,0.0775906191834866,0.133868613138686,0.0918004866180049,0.212384428223844,0.120583941605839,1.81831352773235,6.20294858236066,0.951252575188835,0.677042743960656,0.0946958637469586,0.144257304851038,0.118049517352137,0.0221914008321775,0.271186440677966,0.416834677419355,0.0078125,1.7421875,1.734375,0.150900900900901,male
1500,0.16535515401663,0.0678403115384427,0.180034662045061,0.104090121317158,0.216672443674177,0.112582322357019,1.34929742762495,4.43180809839604,0.952073596155126,0.670601730479805,0.0992374350086655,0.16535515401663,0.102129696580251,0.0704845814977973,0.130081300813008,0.3171875,0.1015625,0.7109375,0.609375,0.32967032967033,male
1510,0.135489626446067,0.0784349526263379,0.117396449704142,0.093491124260355,0.215621301775148,0.122130177514793,8.52525643575314,144.543915220252,0.922217476686747,0.581466119087136,0,0.135489626446067,0.0949477054862603,0.0157790927021696,0.195121951219512,0.0686848958333333,0.0078125,0.4921875,0.484375,0.150537634408602,male
1520,0.16467990146368,0.0763622249489557,0.148494382022472,0.115775280898876,0.235640449438202,0.119865168539326,3.34606397543792,25.222217412039,0.92212395972176,0.544226797425158,0,0.16467990146368,0.123072620468879,0.0304761904761905,0.253968253968254,0.134765625,0.0078125,0.5234375,0.515625,0.343434343434343,male
1530,0.149421631638698,0.0824779238048986,0.138460066953611,0.0996269727403156,0.225499760879962,0.125872788139646,13.7215306208857,361.839602661802,0.925402573945299,0.547926575192202,0,0.149421631638698,0.112286402436351,0.0156555772994129,0.271186440677966,0.108162715517241,0.0078125,0.6328125,0.625,0.136842105263158,male
1540,0.157540561620273,0.0589710940990519,0.143995243757432,0.106872770511296,0.213412604042806,0.10653983353151,3.30324590550178,17.4922831524905,0.904402707028252,0.410960537420805,0.109536266349584,0.157540561620273,0.102548630061472,0.0298507462686567,0.204081632653061,0.52978515625,0.107421875,0.859375,0.751953125,0.432998819362456,male
1550,0.155635495080986,0.0590061320143906,0.127799373040752,0.107260188087774,0.21364263322884,0.106382445141066,3.17054386528967,15.7252383804594,0.897425405350023,0.390670458323206,0.10884012539185,0.155635495080986,0.118876809952662,0.0675675675675676,0.263157894736842,0.406290690104167,0.05859375,0.7958984375,0.7373046875,0.555960264900662,male
1560,0.162745367112581,0.0631248797109371,0.131224370240187,0.115805506736965,0.228330404217926,0.112524897480961,3.15221190014874,15.1480473887313,0.908887789992296,0.435065491552549,0.114985354422964,0.162745367112581,0.115769044211078,0.0606060606060606,0.204081632653061,0.381708559782609,0.0830078125,1.1865234375,1.103515625,0.271017699115044,male
1570,0.163350793625476,0.0602943146462463,0.140953560371517,0.117201238390093,0.221572755417957,0.104371517027864,2.38811607173326,11.8427470269924,0.929557130725781,0.479482889349402,0.117374613003096,0.163350793625476,0.108730392617778,0.0178571428571429,0.24390243902439,0.916748046875,0.0927734375,3.974609375,3.8818359375,0.342138364779874,male
1580,0.164134558615824,0.0602303119888813,0.171908585546634,0.108091414453366,0.219122915379864,0.111031500926498,2.95429569649658,14.3336816595978,0.901312454900686,0.385642297325426,0.106707844348363,0.164134558615824,0.10419209799048,0.0133689839572193,0.222222222222222,0.429144965277778,0.0048828125,0.7958984375,0.791015625,0.554320987654321,male
1590,0.179981858348583,0.0779641939150354,0.204276729559748,0.127085953878407,0.240377358490566,0.113291404612159,2.76467012539043,12.8221572321659,0.927423569827124,0.580274353336963,0.241551362683438,0.179981858348583,0.16225897278445,0.0168421052631579,0.275862068965517,0.207331730769231,0.0546875,0.546875,0.4921875,0.30984126984127,female
1600,0.160883839741457,0.0881241389982966,0.205148514851485,0.0606820682068207,0.23040704070407,0.16972497249725,1.63337671266008,5.67361436300825,0.935653189589784,0.569032522570285,0.232255225522552,0.160883839741457,0.198198993482187,0.0617760617760618,0.275862068965517,0.741145833333333,0.0078125,3.96875,3.9609375,0.293181177796562,female
1610,0.113638445397776,0.0784477175076235,0.0841092327698309,0.0455136540962289,0.184603381014304,0.139089726918075,0.814449601213716,2.99775772780825,0.954833779535222,0.662664730988404,0.178413524057217,0.113638445397776,0.16050587843801,0.0166840458811262,0.235294117647059,0.825892857142857,0.015625,4.390625,4.375,0.277884615384615,female
1620,0.187582879331143,0.0690758178982037,0.209107468123862,0.183096539162113,0.226193078324226,0.0430965391621129,9.50744650042002,150.626698203425,0.873961935114061,0.378077859400367,0.0499817850637523,0.187582879331143,0.15936348245009,0.0182648401826484,0.266666666666667,0.165104166666667,0.0546875,0.640625,0.5859375,0.315402298850575,female
1630,0.199742563504415,0.0665774042668422,0.214002789400279,0.181785216178522,0.249149232914923,0.0673640167364017,1.68468841996817,5.67781276626037,0.922558716709424,0.506236367716206,0.261059972105997,0.199742563504415,0.148170410605638,0.015732546705998,0.275862068965517,0.885850694444444,0.0078125,6.7421875,6.734375,0.192140371229698,female
1640,0.183205764054084,0.0611482645131432,0.199939804364184,0.162648607975922,0.221218961625282,0.0585703536493604,2.07597907471876,7.60928720308102,0.930927739913104,0.572448570226821,0.200571858540256,0.183205764054084,0.184876255337453,0.0199750312109863,0.262295081967213,0.3215625,0.0078125,3.5390625,3.53125,0.0950365525202001,female
1650,0.116212695905179,0.0851953074904676,0.0910200190657769,0.0400381315538608,0.192449952335558,0.152411820781697,1.30729997341926,4.80944752099501,0.966362780953344,0.763435677687622,0.0344327931363203,0.116212695905179,0.182846826572303,0.0262725779967159,0.253968253968254,0.279605263157895,0.015625,0.7421875,0.7265625,0.505973715651135,female
1660,0.158417240622193,0.0811997658607082,0.187642956764296,0.0855230125523013,0.21907949790795,0.133556485355649,1.81703041891839,7.23816831389787,0.955926841331088,0.698465999925701,0.198382147838215,0.158417240622193,0.19275415744889,0.0625,0.262295081967213,0.3590625,0.03125,0.921875,0.890625,0.315026697177727,female
1670,0.164104280895302,0.0899421275481503,0.187222884386174,0.0700834326579261,0.237949940405244,0.167866507747318,1.35121431621353,4.70640306844346,0.951376987869694,0.6678902589779,0.232610250297974,0.164104280895302,0.192923655421521,0.0386473429951691,0.266666666666667,0.479779411764706,0.0078125,3.0234375,3.015625,0.183937823834197,female
1680,0.17060355873721,0.0647575580464278,0.190760233918129,0.1364522417154,0.21504873294347,0.0785964912280702,6.73412453582764,85.617624149206,0.909245291551902,0.570766068863891,0.0502144249512671,0.17060355873721,0.117017894939805,0.0166666666666667,0.275862068965517,0.108537946428571,0.0546875,0.2890625,0.234375,0.25679012345679,female
1690,0.164855127961548,0.0876897276295619,0.20057210965435,0.0730870083432658,0.235613825983313,0.162526817640048,1.17850374132,3.78335981408345,0.951301123466837,0.668714942062688,0.199570917759237,0.164855127961548,0.203222504347864,0.0625,0.258064516129032,0.441964285714286,0.0234375,1.078125,1.0546875,0.266096866096866,female
1700,0.183064351012978,0.0791043920748582,0.210642201834862,0.175779816513761,0.232660550458716,0.0568807339449541,2.55609681166817,12.0862121224571,0.910705373023853,0.477903499624294,0.0502752293577982,0.183064351012978,0.164945298788678,0.0176211453744493,0.271186440677966,0.213541666666667,0.0546875,0.6796875,0.625,0.30375,female
1710,0.23660692846181,0.0542689567927927,0.249894344313238,0.23858297078931,0.261205717837166,0.0226227470478558,3.08358381866042,13.6510941481008,0.825632394269453,0.18666516439086,0.246935985083903,0.23660692846181,0.204660960847584,0.0169312169312169,0.271186440677966,0.795496323529412,0.0078125,5.0546875,5.046875,0.202254256965944,female
1720,0.141404114569182,0.0648167091960256,0.147186484730344,0.128265107212476,0.165743989603639,0.0374788823911631,3.11301432771472,14.5400196663225,0.908986044461427,0.51698546711136,0.147368421052632,0.141404114569182,0.0919118518043564,0.0156402737047898,0.228571428571429,0.0848214285714286,0.0078125,0.1796875,0.171875,0.198447893569845,female
1730,0.161226592996911,0.0786105044244552,0.191470588235294,0.0908169934640523,0.223725490196078,0.132908496732026,1.97654153519064,7.12232554918665,0.952126404261672,0.700683288461854,0.230588235294118,0.161226592996911,0.198810361477593,0.0952380952380952,0.242424242424242,0.872767857142857,0.0078125,3.28125,3.2734375,0.282908022764825,female
1740,0.191589243215768,0.0309780419183206,0.182219196732471,0.174785568413887,0.208141592920354,0.033356024506467,4.09319103458504,23.4458583795056,0.83863434477374,0.132974239917442,0.17859768550034,0.191589243215768,0.156325040466267,0.016016016016016,0.258064516129032,1.2703125,0.1796875,5.703125,5.5234375,0.287835926449788,female
